creativeID,adID,camgaignID,advertiserID,appID,appPlatform
3462,857,455,32,286,2
3726,2669,435,53,218,2
2940,350,435,53,218,2
3204,3455,607,56,123,2
1572,2529,16,66,195,2
5820,476,209,40,123,2
4442,886,471,26,123,2
851,2177,303,29,286,2
1791,322,603,29,286,2
3883,1350,261,74,100,2
3700,1000,180,44,421,1
454,1176,682,55,198,2
1789,492,717,55,198,2
3772,282,261,74,100,2
5262,1755,223,2,198,2
5466,2223,219,68,127,2
548,2118,180,44,421,1
363,2483,512,57,421,1
5710,2483,512,57,421,1
512,2707,22,55,198,2
38,828,180,44,421,1
282,322,603,29,286,2
5605,2414,468,89,420,1
2565,180,277,74,100,2
2066,2031,556,50,75,2
6022,559,528,2,198,2
2361,2673,22,55,198,2
6275,2561,209,40,123,2
1405,1138,473,57,421,1
5552,2647,22,55,198,2
3949,1572,223,2,198,2
3128,2655,528,2,198,2
2108,1690,513,44,421,1
3425,2483,512,57,421,1
1350,2777,186,2,198,2
1140,3247,654,54,389,1
6050,3454,630,24,205,2
5139,1455,223,2,198,2
6348,1847,273,44,421,1
360,249,513,44,421,1
3727,759,261,74,100,2
3131,1851,223,2,198,2
6353,1595,682,55,198,2
2077,2177,303,29,286,2
6574,2927,603,29,286,2
500,89,186,2,198,2
4232,1734,513,44,421,1
2734,1784,131,54,389,1
1201,700,312,40,123,2
942,1164,528,2,198,2
5068,682,600,89,420,1
2558,2959,201,89,420,1
1922,1780,273,44,421,1
4314,1986,201,89,420,1
3166,1774,303,29,286,2
3181,842,455,32,286,2
5896,2172,528,2,198,2
6125,245,717,55,198,2
1905,3256,468,89,420,1
983,322,603,29,286,2
1852,1710,11,35,356,1
987,2561,209,40,123,2
332,153,219,68,127,2
1139,1227,682,55,198,2
4034,2527,414,50,75,2
5864,2985,6,80,14,2
5919,2941,717,55,198,2
2396,2580,89,29,286,2
3712,2580,89,29,286,2
1703,2483,512,57,421,1
528,3610,223,2,198,2
3158,1499,303,29,286,2
6350,550,89,29,286,2
1694,2715,556,50,75,2
5416,1429,186,2,198,2
4966,2223,219,68,127,2
5094,3403,180,44,421,1
472,740,83,10,434,1
5881,1303,89,29,286,2
6048,2562,312,40,123,2
3782,3478,274,29,286,2
1919,3120,261,74,100,2
61,490,92,57,421,1
3301,324,261,74,100,2
2827,2048,600,89,420,1
1391,2589,717,55,198,2
1601,1735,394,23,105,2
97,1253,89,29,286,2
1497,846,92,57,421,1
1108,851,274,29,286,2
3521,329,118,87,116,2
995,1285,303,29,286,2
2564,2927,603,29,286,2
3149,239,603,29,286,2
44,2235,313,22,286,2
763,1329,414,50,75,2
4556,542,374,35,356,1
3045,3351,47,39,100,2
1316,2876,13,57,421,1
1182,573,83,10,434,1
1320,3087,92,57,421,1
1800,3383,92,57,421,1
6482,2321,274,29,286,2
1777,2678,682,55,198,2
5887,455,212,15,383,1
10,1771,510,40,123,2
5531,573,83,10,434,1
3176,562,610,39,100,2
3146,968,452,39,100,2
3527,3402,510,40,123,2
5013,2831,717,55,198,2
3135,460,654,54,389,1
3016,2182,313,22,286,2
3469,2177,303,29,286,2
5082,114,120,44,421,1
1968,1827,654,54,389,1
5075,3001,167,63,360,1
5608,877,158,22,286,2
2593,1250,83,10,434,1
189,3050,167,63,360,1
4767,3267,521,31,146,2
446,550,89,29,286,2
2351,1668,180,44,421,1
2831,1922,521,31,146,2
6073,1682,120,44,421,1
4908,2395,510,40,123,2
753,405,146,39,100,2
5595,2101,89,29,286,2
4087,855,654,54,389,1
6524,2793,654,54,389,1
1167,2038,436,40,123,2
4338,1117,73,54,389,1
1024,1584,455,32,286,2
1387,1203,436,40,123,2
3390,1499,303,29,286,2
717,524,120,44,421,1
4178,1950,284,59,127,2
4813,388,15,12,123,2
4886,2226,717,55,198,2
2730,1047,682,55,198,2
6120,2016,180,44,421,1
4434,2,89,29,286,2
4516,1579,510,40,123,2
4823,3178,654,54,389,1
6169,2459,13,57,421,1
3340,1788,471,26,123,2
5806,803,654,54,389,1
5995,1250,83,10,434,1
2508,1524,22,55,198,2
112,1499,303,29,286,2
2959,2506,471,26,123,2
3332,3247,654,54,389,1
6118,2590,209,40,123,2
3599,1873,513,44,421,1
6170,1739,112,54,389,1
3011,153,219,68,127,2
3799,37,436,40,123,2
2549,3418,625,57,421,1
4947,2914,152,40,123,2
2034,331,89,29,286,2
3847,2739,219,68,127,2
571,1591,303,29,286,2
5383,550,89,29,286,2
118,647,471,26,123,2
4158,2739,219,68,127,2
5203,3178,654,54,389,1
269,359,313,22,286,2
4384,2739,219,68,127,2
1261,1988,455,32,286,2
1754,995,448,86,328,2
4101,2177,303,29,286,2
3777,2510,406,31,146,2
6144,2739,219,68,127,2
4123,969,73,54,389,1
2891,39,312,40,123,2
739,763,83,10,434,1
3404,3533,364,47,328,2
651,905,22,55,198,2
5221,1320,625,57,421,1
5017,1602,436,40,123,2
4867,2739,219,68,127,2
5625,1682,120,44,421,1
5921,1591,303,29,286,2
3295,938,83,10,434,1
821,1891,436,40,123,2
6446,1734,513,44,421,1
4127,3020,312,40,123,2
16,211,303,29,286,2
4924,3173,512,57,421,1
2758,1800,180,44,421,1
610,1499,303,29,286,2
575,2078,443,87,116,2
3387,2008,176,29,218,2
6112,10,625,57,421,1
998,3478,274,29,286,2
3048,284,131,54,389,1
3951,1999,274,29,286,2
257,153,219,68,127,2
3627,2177,303,29,286,2
6516,114,120,44,421,1
4626,1873,513,44,421,1
2025,3230,120,44,421,1
5674,153,219,68,127,2
5169,430,654,54,389,1
6124,992,510,40,123,2
5637,1627,274,29,286,2
296,262,312,40,123,2
4504,3537,180,44,421,1
3687,1774,303,29,286,2
3331,1605,391,54,389,1
2165,424,654,54,389,1
3247,524,120,44,421,1
6134,227,513,44,421,1
2128,3230,120,44,421,1
6438,3479,83,10,434,1
1463,1682,120,44,421,1
5060,436,83,10,434,1
2405,1251,312,40,123,2
6322,2223,219,68,127,2
2276,851,274,29,286,2
2657,927,58,57,421,1
231,281,83,10,434,1
2269,1285,303,29,286,2
1813,3614,131,54,389,1
1266,1692,654,54,389,1
5944,3260,303,29,286,2
1539,1641,436,40,123,2
3789,2726,312,40,123,2
4355,3182,58,57,421,1
1243,1774,303,29,286,2
6130,249,513,44,421,1
5115,2864,654,54,389,1
3607,356,455,32,286,2
5752,3509,83,10,434,1
4497,1110,83,10,434,1
3853,585,284,59,127,2
5015,3178,654,54,389,1
2710,189,273,44,421,1
3743,2752,579,87,116,2
5160,448,131,54,389,1
4564,2056,83,10,434,1
3829,3050,167,63,360,1
1707,811,579,87,116,2
3061,3209,83,10,434,1
3858,2760,83,10,434,1
5568,3580,293,12,123,2
6461,605,118,87,116,2
582,1303,89,29,286,2
1334,1579,510,40,123,2
3995,716,709,91,84,2
3955,855,654,54,389,1
1547,2223,219,68,127,2
4661,942,391,54,389,1
5119,866,312,40,123,2
5441,2586,406,31,146,2
2798,237,65,80,14,2
3634,1044,510,40,123,2
2400,3422,22,55,198,2
3208,1998,89,29,286,2
1415,221,112,54,389,1
6150,2,89,29,286,2
6187,1591,303,29,286,2
1937,740,83,10,434,1
4644,524,120,44,421,1
3528,1555,167,63,360,1
5582,1774,303,29,286,2
3373,3541,274,29,286,2
1476,153,219,68,127,2
6565,1123,73,54,389,1
2666,683,435,53,218,2
1624,3050,167,63,360,1
1563,2520,436,40,123,2
4362,3247,654,54,389,1
1474,1024,471,26,123,2
6205,418,89,29,286,2
4195,1591,303,29,286,2
3498,430,654,54,389,1
4174,1351,392,12,123,2
719,836,688,87,116,2
1995,249,513,44,421,1
3099,1116,312,40,123,2
3205,356,455,32,286,2
5353,1285,303,29,286,2
534,3262,83,10,434,1
3871,2807,402,79,391,1
1824,316,252,79,391,1
3620,2411,138,79,391,1
5389,165,138,79,391,1
1101,3090,217,44,421,1
644,412,138,79,391,1
3677,997,138,79,391,1
1831,352,252,79,391,1
2824,2333,252,79,391,1
1148,602,402,79,391,1
3151,267,652,56,123,2
1704,571,402,79,391,1
3926,1317,138,79,391,1
2309,118,252,79,391,1
6291,2332,138,79,391,1
1257,2896,606,37,278,2
6247,2815,604,79,391,1
4367,997,138,79,391,1
1404,1295,138,79,391,1
3031,2975,138,79,391,1
1145,876,138,79,391,1
4356,1376,252,79,391,1
1360,1545,33,71,421,1
5497,3090,217,44,421,1
4822,315,314,73,278,2
2655,1121,138,79,391,1
1283,2421,138,79,391,1
4627,2224,252,79,391,1
5950,2350,252,79,391,1
3885,1365,252,79,391,1
3824,2792,252,79,391,1
3690,998,402,79,391,1
1700,2340,138,79,391,1
5507,3167,606,37,278,2
5678,580,138,79,391,1
1498,1295,138,79,391,1
2899,3333,252,79,391,1
6528,1084,654,54,389,1
46,964,138,79,391,1
4421,2435,33,71,421,1
3797,1028,173,20,336,2
2741,1598,588,71,421,1
2380,804,138,79,391,1
6236,2507,33,71,421,1
587,3334,57,22,218,2
11,2657,279,80,14,2
321,1469,535,80,14,2
5813,2435,33,71,421,1
1975,756,314,73,278,2
3502,1002,138,79,391,1
3116,2902,252,79,391,1
2216,1309,606,37,278,2
3683,544,252,79,391,1
5874,3366,138,79,391,1
813,2896,606,37,278,2
5838,1559,138,79,391,1
266,2331,94,37,278,2
434,3594,138,79,391,1
5562,2790,138,79,391,1
2086,1968,138,79,391,1
928,165,138,79,391,1
1902,1618,138,79,391,1
734,1830,138,79,391,1
601,2176,252,79,391,1
934,2978,252,79,391,1
1491,1543,217,44,421,1
6299,799,138,79,391,1
1163,377,138,79,391,1
538,2692,252,79,391,1
4279,2339,519,90,442,1
2514,2209,138,79,391,1
452,121,252,79,391,1
3992,3061,606,37,278,2
1932,2625,120,44,421,1
4006,2612,138,79,391,1
1594,3235,252,79,391,1
2220,2855,252,79,391,1
2909,3041,138,79,391,1
5929,3090,217,44,421,1
4410,1224,138,79,391,1
4147,1624,387,90,442,1
2389,2899,252,79,391,1
15,2692,252,79,391,1
2241,776,138,79,391,1
4371,1365,252,79,391,1
4743,876,138,79,391,1
5145,662,69,79,391,1
157,804,138,79,391,1
834,2960,138,79,391,1
1086,2543,252,79,391,1
4257,1608,69,79,391,1
2189,377,138,79,391,1
4464,3235,252,79,391,1
402,3224,252,79,391,1
3405,16,252,79,391,1
1896,1764,138,79,391,1
5652,1219,252,79,391,1
3695,644,252,79,391,1
5522,544,252,79,391,1
5058,2045,138,79,391,1
6090,2815,604,79,391,1
2441,2421,138,79,391,1
265,3031,252,79,391,1
2941,1753,252,79,391,1
558,580,138,79,391,1
233,2309,252,79,391,1
641,1257,252,79,391,1
238,3366,138,79,391,1
5902,118,252,79,391,1
5858,1407,270,37,278,2
3454,3041,138,79,391,1
4137,1404,94,37,278,2
4275,2340,138,79,391,1
3609,2337,270,37,278,2
5581,3105,252,79,391,1
2673,230,314,73,278,2
5423,2921,478,71,421,1
4744,2350,252,79,391,1
1739,1907,584,71,421,1
499,717,138,79,391,1
6451,3305,631,27,198,2
4967,1166,430,80,14,2
1565,2485,165,74,100,2
5647,3224,252,79,391,1
4469,2853,138,79,391,1
6489,2209,138,79,391,1
2140,2921,478,71,421,1
3590,685,252,79,391,1
2493,2513,270,37,278,2
2979,2750,138,79,391,1
2288,3007,252,79,391,1
2686,1871,69,79,391,1
2445,587,57,22,218,2
2689,1108,138,79,391,1
3803,1736,138,79,391,1
4712,1129,33,71,421,1
3636,1614,138,79,391,1
2854,1224,138,79,391,1
6311,3542,138,79,391,1
2038,3104,252,79,391,1
6250,266,138,79,391,1
43,2086,138,79,391,1
2480,2507,33,71,421,1
3637,1764,138,79,391,1
5255,2224,252,79,391,1
5459,928,138,79,391,1
3947,734,252,79,391,1
4951,3086,138,79,391,1
627,1163,138,79,391,1
3718,528,252,79,391,1
5429,3090,217,44,421,1
2491,1618,138,79,391,1
5516,2104,314,73,278,2
4068,2792,252,79,391,1
6535,2563,138,79,391,1
4339,3515,252,79,391,1
2962,146,138,79,391,1
4085,1309,606,37,278,2
4320,146,138,79,391,1
1562,1598,588,71,421,1
5987,3305,631,27,198,2
6258,1527,270,37,278,2
4327,1180,138,79,391,1
3488,1919,606,37,278,2
1781,15,270,37,278,2
4054,2636,314,73,278,2
5527,972,138,79,391,1
2135,756,314,73,278,2
1611,2683,57,22,218,2
6053,3594,138,79,391,1
1156,581,252,79,391,1
4631,2790,138,79,391,1
4929,33,120,44,421,1
6190,266,138,79,391,1
5607,1055,138,79,391,1
5539,3007,252,79,391,1
5918,533,387,90,442,1
4139,2411,138,79,391,1
5257,2191,252,79,391,1
1718,3167,606,37,278,2
2961,1108,138,79,391,1
1528,3166,94,37,278,2
228,328,588,71,421,1
1909,198,182,79,391,1
1849,2896,606,37,278,2
2206,3358,588,71,421,1
1443,352,252,79,391,1
4426,872,314,73,278,2
4269,1937,252,79,391,1
3074,528,252,79,391,1
4115,1953,252,79,391,1
1806,876,138,79,391,1
25,3542,138,79,391,1
5632,624,252,79,391,1
1662,1824,691,71,421,1
3242,801,138,79,391,1
4134,1614,138,79,391,1
1926,1968,138,79,391,1
6062,1367,252,79,391,1
826,2563,138,79,391,1
5901,1953,252,79,391,1
1812,964,138,79,391,1
1978,1598,588,71,421,1
234,3339,588,71,421,1
2733,1317,138,79,391,1
5761,2875,314,73,278,2
5847,1565,314,73,278,2
1154,230,314,73,278,2
1755,2435,33,71,421,1
6493,3047,634,22,284,2
4309,2332,138,79,391,1
167,1163,138,79,391,1
20,2750,138,79,391,1
1732,776,138,79,391,1
476,2191,252,79,391,1
4588,31,120,44,421,1
3471,2083,588,71,421,1
2201,315,314,73,278,2
2958,801,138,79,391,1
1301,1121,138,79,391,1
971,2636,314,73,278,2
4329,1543,217,44,421,1
3160,685,252,79,391,1
1418,1993,252,79,391,1
5923,2104,314,73,278,2
6407,356,455,32,286,2
4185,3305,631,27,198,2
4508,1527,270,37,278,2
19,268,588,71,421,1
774,1830,138,79,391,1
244,799,138,79,391,1
3728,2045,138,79,391,1
6069,894,112,54,389,1
3623,2445,112,54,389,1
2459,928,138,79,391,1
1149,872,314,73,278,2
3980,1180,138,79,391,1
1840,1543,217,44,421,1
5916,1308,165,74,100,2
1441,488,259,70,195,2
1749,3086,138,79,391,1
5959,3031,252,79,391,1
1210,1559,138,79,391,1
4996,2853,138,79,391,1
495,1779,600,89,420,1
3689,2139,89,29,286,2
1772,3547,90,82,304,2
1112,43,90,82,304,2
4411,3297,478,71,421,1
2753,1094,512,57,421,1
5371,54,415,32,284,2
3823,1764,138,79,391,1
4629,2189,201,89,420,1
5088,810,73,54,389,1
2310,3470,252,79,391,1
185,2372,89,29,286,2
646,472,120,44,421,1
1969,1911,33,71,421,1
5776,1055,138,79,391,1
4171,2347,252,79,391,1
6072,972,138,79,391,1
3173,1729,252,79,391,1
668,717,138,79,391,1
2437,3049,90,82,304,2
1640,412,138,79,391,1
2595,1736,138,79,391,1
1348,3142,252,79,391,1
4343,1919,606,37,278,2
4943,2960,138,79,391,1
3929,1309,606,37,278,2
3902,1781,588,71,421,1
4555,923,569,54,389,1
2882,2086,138,79,391,1
2677,315,314,73,278,2
3837,1611,463,87,116,2
478,1745,581,22,284,2
3859,2340,138,79,391,1
2856,1002,138,79,391,1
2820,1407,270,37,278,2
2018,15,270,37,278,2
624,641,252,79,391,1
4837,3039,58,57,421,1
5011,1573,569,54,389,1
3098,2083,588,71,421,1
954,3343,94,37,278,2
549,2513,270,37,278,2
4804,2731,90,82,304,2
397,3061,606,37,278,2
1124,1407,270,37,278,2
3348,22,385,32,286,2
6525,2639,73,54,389,1
6109,2790,138,79,391,1
4986,1846,165,74,100,2
2217,1559,138,79,391,1
5802,310,569,54,389,1
2900,1528,184,71,421,1
724,2421,138,79,391,1
4828,2612,138,79,391,1
2625,1909,691,71,421,1
6078,1543,217,44,421,1
1079,2968,654,54,389,1
2414,3167,606,37,278,2
5045,1998,89,29,286,2
3386,1849,584,71,421,1
2579,3061,606,37,278,2
514,2728,206,48,336,2
5719,1409,385,32,286,2
4651,2875,314,73,278,2
5725,2975,138,79,391,1
2769,756,314,73,278,2
3325,1385,678,39,100,2
4531,2636,314,73,278,2
4714,2750,138,79,391,1
3519,580,138,79,391,1
6558,804,138,79,391,1
2116,270,569,54,389,1
4072,348,569,54,389,1
5096,3192,588,71,421,1
5409,31,120,44,421,1
4708,3505,557,47,336,2
4784,2732,654,54,389,1
3082,328,588,71,421,1
3399,2815,604,79,391,1
1225,1743,120,44,421,1
2605,3437,94,37,278,2
5108,3542,138,79,391,1
2031,1868,33,71,421,1
5089,348,569,54,389,1
6453,1527,270,37,278,2
2297,1618,138,79,391,1
4609,463,275,73,278,2
1365,15,270,37,278,2
912,1075,110,73,278,2
4089,1978,58,57,421,1
911,1868,33,71,421,1
387,2337,270,37,278,2
5483,724,112,54,389,1
2298,1765,463,87,116,2
463,2157,391,54,389,1
129,1836,463,87,116,2
2999,3439,112,54,389,1
3711,1946,274,29,286,2
1676,2513,270,37,278,2
6405,1317,138,79,391,1
441,3297,478,71,421,1
5432,2625,120,44,421,1
4748,1764,138,79,391,1
4545,2808,391,54,389,1
4272,20,406,31,146,2
1955,3543,463,87,116,2
5306,1416,588,71,421,1
1652,230,314,73,278,2
3698,3356,405,22,286,2
4500,212,131,54,389,1
5741,1415,173,20,336,2
1466,2358,89,29,286,2
3200,2290,569,54,389,1
4931,451,58,57,421,1
358,1373,552,54,389,1
2985,971,33,71,421,1
2615,2815,604,79,391,1
1286,146,138,79,391,1
1557,1565,314,73,278,2
6214,566,463,87,116,2
2977,266,138,79,391,1
1623,1129,33,71,421,1
2848,1528,184,71,421,1
1269,301,654,54,389,1
3466,2769,112,54,389,1
4716,19,394,23,105,2
3888,365,391,54,389,1
2928,1814,73,54,389,1
4194,3407,89,29,286,2
3619,928,138,79,391,1
1862,442,691,71,421,1
3702,2487,569,54,389,1
1377,960,448,86,328,2
310,2838,89,29,286,2
4808,2856,588,71,421,1
2251,288,391,54,389,1
3246,2639,73,54,389,1
4055,1565,314,73,278,2
5549,923,569,54,389,1
5785,2140,405,22,286,2
4995,1946,274,29,286,2
3997,181,391,54,389,1
4071,3039,58,57,421,1
2994,1743,120,44,421,1
5521,1749,89,29,286,2
5977,2987,89,29,286,2
5239,3045,385,32,286,2
1986,2662,448,86,328,2
5966,3480,110,73,278,2
5197,2845,112,54,389,1
5882,1112,131,54,389,1
1714,2875,314,73,278,2
855,2551,569,54,389,1
5,2565,552,54,389,1
3357,84,394,23,105,2
1721,872,314,73,278,2
3730,1542,205,54,389,1
4427,1422,391,54,389,1
4797,2429,303,29,286,2
6097,3297,478,71,421,1
3987,2310,691,71,421,1
5319,1621,275,73,278,2
3202,2964,584,71,421,1
2640,2838,89,29,286,2
1949,31,120,44,421,1
1398,689,112,54,389,1
90,2457,569,54,389,1
4759,1767,607,56,123,2
3589,1808,305,52,356,1
1729,1111,274,29,286,2
2027,2279,158,22,286,2
2986,2437,394,23,105,2
4326,2334,406,31,146,2
6210,631,158,22,286,2
3159,3157,73,54,389,1
5788,1991,233,52,356,1
1436,82,43,80,14,2
3773,1946,274,29,286,2
5983,2392,447,52,356,1
6203,409,654,54,389,1
2926,548,543,52,356,1
6172,2358,89,29,286,2
572,1545,33,71,421,1
2505,1468,112,54,389,1
2278,1111,274,29,286,2
2716,3486,588,71,421,1
6204,2337,270,37,278,2
2526,2838,89,29,286,2
1587,478,607,56,123,2
2967,1840,89,29,286,2
4890,2875,314,73,278,2
2523,3589,552,54,389,1
4536,598,569,54,389,1
3769,3571,457,47,328,2
4213,1101,569,54,389,1
5751,498,478,71,421,1
4222,445,654,54,389,1
2992,328,588,71,421,1
203,1655,139,10,434,1
3905,2921,478,71,421,1
1338,1946,274,29,286,2
1659,1964,581,22,284,2
2502,1794,308,80,14,2
3639,304,512,57,421,1
3192,1124,237,7,336,2
815,304,512,57,421,1
3104,2417,217,44,421,1
5080,2417,217,44,421,1
3085,2417,217,44,421,1
6427,977,656,62,278,2
2264,2961,217,44,421,1
5991,1299,512,57,421,1
6148,3348,255,80,14,2
6314,996,656,62,278,2
1395,579,455,32,286,2
1608,1079,170,89,420,1
4015,2961,217,44,421,1
4514,889,297,90,442,1
2659,514,513,44,421,1
5166,2999,381,44,421,1
1510,3217,283,37,278,2
531,889,297,90,442,1
2913,32,170,89,420,1
5127,889,297,90,442,1
877,1811,358,37,278,2
249,1794,308,80,14,2
2293,3606,255,80,14,2
5020,1811,358,37,278,2
381,2116,644,73,278,2
3070,2324,149,80,14,2
1976,185,698,47,336,2
3260,2324,149,80,14,2
326,1377,308,80,14,2
5801,687,358,37,278,2
6065,1377,308,80,14,2
3775,701,513,44,421,1
1241,259,170,89,420,1
6469,939,143,35,356,1
2033,2961,217,44,421,1
4768,2001,512,57,421,1
6383,1109,501,30,360,1
4292,1532,283,37,278,2
505,1532,283,37,278,2
3754,3051,567,35,356,1
3595,1590,594,35,356,1
3000,2108,455,32,286,2
6155,2365,201,89,420,1
786,45,283,37,278,2
899,3107,370,39,100,2
3232,646,277,74,100,2
6243,1299,512,57,421,1
2246,2211,712,70,195,2
6470,1815,321,57,421,1
3990,3474,33,71,421,1
2712,794,588,71,421,1
4022,3217,283,37,278,2
811,2247,656,62,278,2
6234,1299,512,57,421,1
5891,1576,139,10,434,1
4878,3544,691,71,421,1
2757,337,559,91,84,2
1078,1128,120,44,421,1
1549,3606,255,80,14,2
4389,184,33,71,421,1
501,1623,58,57,421,1
1068,1588,92,57,421,1
3760,915,139,10,434,1
1671,3349,120,44,421,1
3922,2961,217,44,421,1
3215,3281,527,30,360,1
5856,778,35,89,420,1
5673,1823,335,6,356,1
1426,2123,120,44,421,1
2638,2417,217,44,421,1
5721,3329,559,91,84,2
3018,2023,381,44,421,1
272,2468,321,57,421,1
4655,2244,625,57,421,1
1533,464,625,57,421,1
6366,2233,588,71,421,1
5844,3387,588,71,421,1
6409,847,13,57,421,1
3343,536,569,54,389,1
857,687,358,37,278,2
4005,915,139,10,434,1
370,3144,33,71,421,1
2988,613,283,37,278,2
1673,2070,644,73,278,2
435,2839,165,74,100,2
5279,701,513,44,421,1
2011,575,588,71,421,1
1991,304,512,57,421,1
2091,3144,33,71,421,1
4794,3225,512,57,421,1
4151,1850,625,57,421,1
1646,3360,217,44,421,1
5510,3548,656,62,278,2
5508,3348,255,80,14,2
5985,1751,120,44,421,1
541,1794,308,80,14,2
6459,2027,13,57,421,1
390,3291,180,44,421,1
2263,304,512,57,421,1
4868,77,357,30,360,1
2008,1630,588,71,421,1
111,3286,691,71,421,1
5903,255,625,57,421,1
6039,1623,58,57,421,1
5135,1299,512,57,421,1
5121,794,588,71,421,1
1680,707,569,54,389,1
2535,3349,120,44,421,1
4300,1923,180,44,421,1
2000,1288,625,57,421,1
4348,2059,644,73,278,2
123,2324,149,80,14,2
3039,2455,170,89,420,1
4400,613,283,37,278,2
2100,1158,58,57,421,1
2081,3217,283,37,278,2
2154,1782,274,29,286,2
2088,2695,691,71,421,1
5648,2357,381,44,421,1
4546,2281,321,57,421,1
6349,2821,427,47,336,2
1668,2250,716,47,336,2
1326,1569,89,29,286,2
6028,3565,120,44,421,1
3406,2001,512,57,421,1
2291,3578,381,44,421,1
1308,2788,288,47,336,2
4669,2782,120,44,421,1
4704,2972,89,29,286,2
4754,2267,35,89,420,1
5434,2116,644,73,278,2
1294,613,283,37,278,2
4770,2070,644,73,278,2
2504,704,419,47,336,2
6007,173,516,70,195,2
700,3099,92,57,421,1
2906,2674,549,47,336,2
2763,1992,58,57,421,1
3587,531,58,57,421,1
3100,3177,112,54,389,1
4576,374,691,71,421,1
3324,1345,35,89,420,1
5087,3488,35,89,420,1
3103,2787,120,44,421,1
3270,1051,381,44,421,1
4029,3581,139,10,434,1
1399,2466,180,44,421,1
4012,3577,559,91,84,2
2457,1532,283,37,278,2
4286,820,455,32,286,2
2418,2257,271,30,360,1
5007,3348,255,80,14,2
1484,2059,644,73,278,2
5047,2033,180,44,421,1
1838,1239,391,54,389,1
5465,3568,625,57,421,1
3550,784,352,8,84,2
6047,1942,58,57,421,1
1916,2255,691,71,421,1
3084,773,588,71,421,1
3937,889,297,90,442,1
4885,514,513,44,421,1
827,2001,512,57,421,1
4973,2949,691,71,421,1
1276,3096,120,44,421,1
5577,2047,585,70,195,2
3446,2776,89,29,286,2
5797,2607,352,8,84,2
3244,1157,78,47,336,2
2998,2545,455,32,286,2
923,1078,301,70,195,2
5869,2372,89,29,286,2
4589,501,455,32,286,2
6114,3264,180,44,421,1
6365,1908,303,29,286,2
2342,2545,455,32,286,2
4586,1398,644,73,278,2
2071,2210,92,57,421,1
4451,3370,92,57,421,1
5384,50,413,44,421,1
758,2776,89,29,286,2
6391,1377,308,80,14,2
4206,1469,535,80,14,2
4821,655,58,57,421,1
894,3607,455,32,286,2
2130,280,542,30,360,1
6398,3607,455,32,286,2
5509,2696,58,57,421,1
1447,914,352,8,84,2
4365,568,58,57,421,1
5174,3322,559,91,84,2
6058,2905,158,22,286,2
6283,2116,644,73,278,2
3177,2863,517,69,428,1
4229,1032,275,73,278,2
6478,1131,281,70,195,2
2444,2372,89,29,286,2
5746,2103,319,47,336,2
6421,501,455,32,286,2
3806,3225,512,57,421,1
1394,631,158,22,286,2
1455,3299,691,71,421,1
1693,3144,33,71,421,1
573,1098,455,32,286,2
1153,2215,303,29,286,2
1559,541,449,30,360,1
6042,3611,315,89,420,1
1599,390,420,47,336,2
5569,2418,611,47,336,2
1132,1187,625,57,421,1
3554,3225,512,57,421,1
4777,3192,588,71,421,1
5350,1097,675,8,84,2
4764,501,455,32,286,2
2327,501,455,32,286,2
5775,514,513,44,421,1
1872,1783,406,31,146,2
4251,2535,455,32,286,2
6191,443,158,22,286,2
2186,2598,385,32,286,2
3359,3446,110,73,278,2
6077,2022,98,80,14,2
18,2891,685,80,14,2
4,248,112,54,389,1
4975,184,33,71,421,1
1944,1128,120,44,421,1
959,1751,120,44,421,1
5028,3225,512,57,421,1
202,1840,89,29,286,2
2029,1293,352,8,84,2
1722,206,124,52,356,1
4273,1398,644,73,278,2
2573,2081,89,29,286,2
2722,2001,512,57,421,1
2067,820,455,32,286,2
2872,701,513,44,421,1
1282,2763,691,71,421,1
92,1318,275,73,278,2
3669,2059,644,73,278,2
2333,1001,588,71,421,1
5019,2868,73,54,389,1
78,2545,455,32,286,2
2338,184,33,71,421,1
2901,2070,644,73,278,2
2423,2428,607,56,123,2
426,957,507,47,336,2
5914,3028,624,87,116,2
60,2116,644,73,278,2
850,3491,74,47,336,2
3350,2767,211,47,336,2
5749,3096,120,44,421,1
1039,1782,274,29,286,2
3190,1782,274,29,286,2
4582,3387,588,71,421,1
4916,1128,120,44,421,1
5793,1908,303,29,286,2
4218,1632,584,71,421,1
1041,2081,89,29,286,2
5683,1294,315,89,420,1
6280,1330,654,54,389,1
181,773,588,71,421,1
5333,399,654,54,389,1
5033,572,625,57,421,1
6439,1751,120,44,421,1
5679,1703,89,29,286,2
6390,1938,398,47,336,2
6458,3439,112,54,389,1
2765,429,455,32,286,2
2594,3096,120,44,421,1
4739,505,406,31,146,2
2410,501,455,32,286,2
4278,579,455,32,286,2
4847,3417,413,44,421,1
4846,2613,588,71,421,1
1920,286,676,87,116,2
1760,2372,89,29,286,2
772,1399,180,44,421,1
771,2778,654,54,389,1
5103,2168,89,29,286,2
4056,1230,588,71,421,1
4058,3407,89,29,286,2
4903,984,654,54,389,1
1057,2545,455,32,286,2
3337,1408,569,54,389,1
5193,321,654,54,389,1
6361,1840,89,29,286,2
1084,269,27,7,328,2
5061,1838,260,20,328,2
832,2274,493,55,198,2
3224,1713,152,40,123,2
5317,2677,289,20,328,2
2093,3459,479,40,123,2
5726,561,25,88,123,2
5356,3459,479,40,123,2
2152,1901,273,44,421,1
6088,2384,27,7,328,2
3652,3305,631,27,198,2
